artist,style,new_filename
Frits Thaulow,Impressionism,73523.jpg
Lucian Grigorescu,Impressionism,73732.jpg
Viktor Vasnetsov,Romanticism,79013.jpg
Stefan Popescu,Impressionism,8174.jpg
Vasily Surikov,Realism,16896.jpg
Konstantin Makovsky,Romanticism,93343.jpg
Nicolae Darascu,Impressionism,8838.jpg
Ilya Repin,Realism,19429.jpg
Isaac Levitan,Realism,14413.jpg
Karl Bryullov,Romanticism,79948.jpg
Konstantin Makovsky,Romanticism,60295.jpg
M.C. Escher,Realism,1185.jpg
Edgar Degas,Impressionism,68695.jpg
Mary Cassatt,Impressionism,29523.jpg
John Singer Sargent,Realism,36467.jpg
Edgar Degas,Impressionism,24828.jpg
Eugene Boudin,Impressionism,86823.jpg
Edgar Degas,Impressionism,11757.jpg
Orest Kiprensky,Romanticism,27337.jpg
Eugene Boudin,Impressionism,43847.jpg
Vasily Vereshchagin,Realism,60151.jpg
Konstantin Somov,Realism,2472.jpg
Vladimir Makovsky,Realism,80443.jpg
Karl Bryullov,Romanticism,39135.jpg
Viktor Vasnetsov,Romanticism,42841.jpg
Jean-Francois Millet,Realism,27057.jpg
Boris Kustodiev,Realism,82814.jpg
Konstantin Makovsky,Realism,4240.jpg
Nicolae Vermont,Impressionism,61507.jpg
Ilya Repin,Impressionism,41702.jpg
Theodore Gericault,Romanticism,70680.jpg
Boris Kustodiev,Realism,95580.jpg
Cornelis Vreedenburgh,Impressionism,24499.jpg
Vladimir Makovsky,Realism,90347.jpg
Isaac Levitan,Impressionism,90861.jpg
Ilya Repin,Realism,21073.jpg
Konstantin Makovsky,Romanticism,27288.jpg
Konstantin Makovsky,Romanticism,42312.jpg
Ilya Repin,Realism,78077.jpg
John Glover,Romanticism,17598.jpg
Childe Hassam,Impressionism,4652.jpg
Rudolf von Alt,Romanticism,31829.jpg
Gustave Dore,Romanticism,59380.jpg
Gustave Dore,Romanticism,28755.jpg
Edgar Degas,Impressionism,42263.jpg
Ivan Aivazovsky,Romanticism,57956.jpg
Howard Pyle,Romanticism,79075.jpg
Gustave Courbet,Realism,83352.jpg
Henri Martin,Impressionism,26813.jpg
Eugene Boudin,Impressionism,41376.jpg
Pyotr Konchalovsky,Realism,82930.jpg
Karl Bryullov,Romanticism,92468.jpg
Henri Fantin-Latour,Realism,28927.jpg
Jules Breton,Realism,93884.jpg
Karl Bryullov,Romanticism,58413.jpg
Konstantin Korovin,Impressionism,62947.jpg
Ivan Aivazovsky,Romanticism,16652.jpg
Vladimir Makovsky,Realism,1484.jpg
Konstantin Korovin,Impressionism,49570.jpg
Mary Cassatt,Impressionism,31056.jpg
Konstantin Makovsky,Romanticism,75538.jpg
Konstantin Makovsky,Romanticism,93863.jpg
Aleksey Savrasov,Realism,87902.jpg
David Wilkie,Romanticism,79558.jpg
Cornelis Vreedenburgh,Impressionism,72411.jpg
Isaac Levitan,Realism,65094.jpg
Ivan Shishkin,Realism,45698.jpg
Konstantin Makovsky,Romanticism,66111.jpg
Ilya Repin,Realism,3166.jpg
Gustave Caillebotte,Impressionism,70407.jpg
Frederic Remington,Impressionism,91264.jpg
John Constable,Romanticism,9877.jpg
Charles-Francois Daubigny,Realism,91593.jpg
Charles-Francois Daubigny,Realism,97260.jpg
Gustave Dore,Romanticism,83920.jpg
Camille Pissarro,Impressionism,27855.jpg
Alfred Sisley,Impressionism,97626.jpg
Isaac Levitan,Realism,5026.jpg
Albert Anker,Realism,76717.jpg
Albert Anker,Realism,99856.jpg
Eugene Delacroix,Romanticism,101725.jpg
Charles M. Russell,Romanticism,30056.jpg
Johan Hendrik Weissenbruch,Realism,79433.jpg
George Stubbs,Romanticism,57289.jpg
Gustave Dore,Romanticism,39348.jpg
Edouard Manet,Impressionism,93190.jpg
Ilya Repin,Realism,55116.jpg
Nicolae Vermont,Realism,57564.jpg
Ilya Repin,Realism,71968.jpg
Nicolae Vermont,Impressionism,29207.jpg
Konstantin Makovsky,Romanticism,95395.jpg
Theodule Ribot,Realism,31143.jpg
Antoine Blanchard,Impressionism,92174.jpg
Valentin Serov,Impressionism,13091.jpg
Vasily Vereshchagin,Realism,19301.jpg
Vladimir Makovsky,Realism,101159.jpg
Charles Hermans,Realism,97468.jpg
Karl Bryullov,Romanticism,23505.jpg
George Frederick Watts,Romanticism,53293.jpg
Karl Bryullov,Romanticism,62035.jpg
Paul Cezanne,Romanticism,18473.jpg
Gustave Dore,Romanticism,85299.jpg
Edgar Degas,Impressionism,43449.jpg
Alexander Pope,Romanticism,59646.jpg
Frits Thaulow,Impressionism,79497.jpg
Karl Bryullov,Romanticism,94619.jpg
William Merritt Chase,Impressionism,25761.jpg
Yiannis Moralis,Realism,59721.jpg
William Turner,Romanticism,60136.jpg
Antoine Blanchard,Impressionism,20790.jpg
James McNeill Whistler,Realism,7436.jpg
Laura Knight,Impressionism,81519.jpg
Henry Herbert La Thangue,Impressionism,46908.jpg
Camille Corot,Realism,15072.jpg
Ivan Aivazovsky,Romanticism,66540.jpg
Samuel Mutzner,Impressionism,67215.jpg
Aleksey Savrasov,Realism,35291.jpg
Samuel Mutzner,Impressionism,91791.jpg
Aleksey Savrasov,Realism,3667.jpg
Konstantin Makovsky,Realism,26735.jpg
Lev Lagorio,Romanticism,35978.jpg
Jehan Georges Vibert,Romanticism,9920.jpg
Theodor Pallady,Impressionism,40527.jpg
Vasily Polenov,Realism,89365.jpg
Fyodor Bronnikov,Romanticism,78390.jpg
Francesco Hayez,Romanticism,28640.jpg
Alfred Sisley,Impressionism,76390.jpg
Mary Cassatt,Impressionism,56601.jpg
Isaac Levitan,Realism,12496.jpg
Fyodor Bronnikov,Romanticism,7319.jpg
Vasily Surikov,Realism,62987.jpg
Konstantin Korovin,Impressionism,96774.jpg
Ivan Shishkin,Realism,20662.jpg
Fyodor Vasilyev,Realism,93962.jpg
Konstantin Korovin,Impressionism,40216.jpg
Maxime Lalanne,Realism,70298.jpg
Wilhelm Leibl,Realism,23119.jpg
John Singer Sargent,Impressionism,63811.jpg
John William Waterhouse,Romanticism,89337.jpg
Camille Corot,Realism,91989.jpg
Koloman Moser,Realism,60113.jpg
Thomas Cole,Romanticism,60570.jpg
Albert Anker,Realism,34476.jpg
Charles M. Russell,Romanticism,36973.jpg
Samuel Mutzner,Impressionism,30223.jpg
Guy Rose,Impressionism,25528.jpg
Konstantin Korovin,Impressionism,3315.jpg
Ivan Shishkin,Realism,64735.jpg
George Frederick Watts,Romanticism,40526.jpg
Konstantin Makovsky,Romanticism,49011.jpg
Konstantin Makovsky,Romanticism,66422.jpg
Vasily Surikov,Realism,88942.jpg
Konstantin Korovin,Impressionism,30257.jpg
Kazimir Malevich,Impressionism,76649.jpg
Lucian Grigorescu,Impressionism,37626.jpg
Ilya Repin,Realism,53163.jpg
Mary Cassatt,Impressionism,12743.jpg
Alfred Sisley,Impressionism,87263.jpg
Mary Cassatt,Impressionism,44194.jpg
Berthe Morisot,Impressionism,31251.jpg
Nikolai Ge,Realism,47845.jpg
Aleksey Savrasov,Realism,42508.jpg
Camille Corot,Romanticism,48629.jpg
John Singer Sargent,Realism,20792.jpg
Eugene Boudin,Impressionism,59174.jpg
Henri Fantin-Latour,Realism,81813.jpg
Francisco Goya,Romanticism,12084.jpg
Francisco Goya,Romanticism,12284.jpg
Maurice Prendergast,Impressionism,9259.jpg
Mary Cassatt,Impressionism,73462.jpg
Francisco Goya,Romanticism,92566.jpg
Ilya Mashkov,Impressionism,99498.jpg
Eugene Boudin,Impressionism,46758.jpg
Henry Herbert La Thangue,Impressionism,45363.jpg
Samuel Mutzner,Impressionism,92900.jpg
Henryk Siemiradzki,Romanticism,6326.jpg
Samuel Mutzner,Impressionism,82176.jpg
Boris Kustodiev,Realism,91333.jpg
Camille Corot,Realism,6541.jpg
Valentin Serov,Realism,55548.jpg
Boris Kustodiev,Realism,50027.jpg
Edward Burne-Jones,Romanticism,24595.jpg
Berthe Morisot,Impressionism,36948.jpg
Constant Troyon,Realism,3265.jpg
Ivan Shishkin,Realism,33519.jpg
Gustave Courbet,Realism,67800.jpg
Aleksey Savrasov,Realism,12756.jpg
Childe Hassam,Impressionism,79366.jpg
Gustave Dore,Romanticism,22232.jpg
Ilya Repin,Realism,14176.jpg
Winston Churchill,Impressionism,39676.jpg
Henri Fantin-Latour,Realism,10997.jpg
Julian Alden Weir,Impressionism,94116.jpg
John Wilson Carmichael,Romanticism,67012.jpg
Henry Ossawa Tanner,Realism,75448.jpg
Martin Johnson Heade,Romanticism,31239.jpg
Edouard Manet,Realism,43701.jpg
Frederic Bazille,Impressionism,49876.jpg
John William Waterhouse,Romanticism,86945.jpg
Childe Hassam,Impressionism,95987.jpg
Cornelis Vreedenburgh,Impressionism,23021.jpg
Johan Hendrik Weissenbruch,Realism,23390.jpg
Johan Hendrik Weissenbruch,Realism,16079.jpg
Mary Cassatt,Impressionism,1525.jpg
Paul Cezanne,Romanticism,32173.jpg
William Merritt Chase,Impressionism,83848.jpg
Robert Spencer,Impressionism,96033.jpg
Camille Corot,Realism,38210.jpg
Henri Martin,Impressionism,59323.jpg
Vasile Popescu,Impressionism,2877.jpg
Konstantin Makovsky,Romanticism,16632.jpg
Konstantin Korovin,Impressionism,489.jpg
Ivan Aivazovsky,Romanticism,31129.jpg
Jehan Georges Vibert,Realism,5092.jpg
Valentin Serov,Impressionism,31289.jpg
Karl Bryullov,Romanticism,74375.jpg
Zinaida Serebriakova,Impressionism,101406.jpg
Fyodor Vasilyev,Realism,90397.jpg
Kazimir Malevich,Impressionism,65076.jpg
Ilya Repin,Realism,54427.jpg
William Turner,Romanticism,71391.jpg
John Singer Sargent,Realism,71466.jpg
John Crome,Romanticism,54387.jpg
Henri Martin,Impressionism,79158.jpg
Frederic Remington,Impressionism,27964.jpg
William Bradford,Romanticism,58499.jpg
Cornelis Springer,Romanticism,85880.jpg
Orest Kiprensky,Romanticism,1844.jpg
Thomas Cole,Romanticism,20352.jpg
Cornelis Springer,Romanticism,91603.jpg
James McNeill Whistler,Impressionism,92336.jpg
Boris Kustodiev,Realism,62254.jpg
Vasile Popescu,Impressionism,72859.jpg
Nutzi Acontz,Impressionism,61143.jpg
Konstantin Makovsky,Romanticism,92178.jpg
Ivan Aivazovsky,Romanticism,37851.jpg
Konstantin Makovsky,Impressionism,49346.jpg
Ivan Shishkin,Realism,14256.jpg
Ivan Aivazovsky,Romanticism,50575.jpg
Fyodor Bronnikov,Romanticism,41256.jpg
Alfred Stevens,Impressionism,54671.jpg
Alfred Stevens,Impressionism,74873.jpg
Konstantin Korovin,Impressionism,36897.jpg
Frits Thaulow,Impressionism,81507.jpg
Ilya Repin,Realism,63304.jpg
Ilya Repin,Realism,25114.jpg
Konstantin Makovsky,Romanticism,35913.jpg
Vasily Surikov,Realism,91650.jpg
Ivan Shishkin,Realism,70620.jpg
Ilya Repin,Realism,7853.jpg
Karl Bryullov,Romanticism,88387.jpg
Konstantin Korovin,Impressionism,63628.jpg
Iosif Iser,Impressionism,29191.jpg
John Singer Sargent,Realism,15150.jpg
Sir Lawrence Alma-Tadema,Romanticism,101468.jpg
Francisco Goya,Romanticism,31843.jpg
Thomas Eakins,Realism,39958.jpg
Albert Anker,Realism,24179.jpg
Albert Anker,Realism,10789.jpg
Richard Dadd,Romanticism,68689.jpg
Theophile Steinlen,Realism,41165.jpg
Henri Martin,Impressionism,3836.jpg
Gustave Dore,Romanticism,67410.jpg
Gustave Dore,Romanticism,9031.jpg
Gustave Dore,Romanticism,21512.jpg
Pyotr Konchalovsky,Realism,73985.jpg
Ivan Aivazovsky,Romanticism,71221.jpg
Alfred Sisley,Impressionism,23288.jpg
William Turner,Romanticism,13285.jpg
Edgar Degas,Impressionism,51919.jpg
Henri Fantin-Latour,Realism,31943.jpg
Eugene Boudin,Impressionism,67166.jpg
Henri Fantin-Latour,Realism,85045.jpg
Ivan Aivazovsky,Romanticism,61589.jpg
John Singer Sargent,Realism,88223.jpg
Mary Cassatt,Impressionism,101606.jpg
Vasily Polenov,Realism,55185.jpg
Konstantin Makovsky,Realism,68151.jpg
Mary Cassatt,Realism,67438.jpg
John Atkinson Grimshaw,Romanticism,76681.jpg
Firmin Baes,Impressionism,56839.jpg
Konstantin Korovin,Impressionism,37071.jpg
Frits Thaulow,Impressionism,69582.jpg
Theodore Gericault,Romanticism,91741.jpg
Vladimir Makovsky,Realism,34108.jpg
Ilya Repin,Realism,31990.jpg
Valentin Serov,Realism,75356.jpg
Willard Metcalf,Impressionism,42158.jpg
Robert Spencer,Impressionism,67621.jpg
Vasily Perov,Realism,93411.jpg
Camille Pissarro,Impressionism,28513.jpg
Henry Raeburn,Romanticism,90874.jpg
Gustave Dore,Romanticism,1845.jpg
Mary Cassatt,Impressionism,30013.jpg
Anne-Louis Girodet,Romanticism,75789.jpg
Alfred Sisley,Impressionism,66987.jpg
Emile Claus,Realism,60573.jpg
Edgar Degas,Impressionism,3670.jpg
Eugene Delacroix,Romanticism,89624.jpg
Willard Metcalf,Impressionism,12898.jpg
Maurice Prendergast,Impressionism,75709.jpg
Childe Hassam,Impressionism,24304.jpg
Antoine Blanchard,Impressionism,78422.jpg
Frits Thaulow,Impressionism,27752.jpg
Konstantin Makovsky,Romanticism,69991.jpg
Gustave Dore,Romanticism,22179.jpg
Gustave Dore,Romanticism,80747.jpg
Gustave Dore,Romanticism,82858.jpg
Xu Beihong,Romanticism,439.jpg
Ilya Repin,Realism,46517.jpg
Ilya Repin,Realism,89813.jpg
Ilya Repin,Realism,35885.jpg
Mary Cassatt,Impressionism,60089.jpg
Isaac Levitan,Realism,28865.jpg
Ilya Repin,Realism,41385.jpg
Lev Lagorio,Romanticism,49416.jpg
Gustave Courbet,Realism,97518.jpg
Julius LeBlanc Stewart,Realism,40958.jpg
Childe Hassam,Impressionism,32432.jpg
John Singer Sargent,Impressionism,87434.jpg
John Singer Sargent,Impressionism,26486.jpg
Henri Fantin-Latour,Realism,82255.jpg
John Singer Sargent,Impressionism,54985.jpg
Edgar Degas,Impressionism,1853.jpg
Cornelis Vreedenburgh,Impressionism,49440.jpg
Ivan Aivazovsky,Romanticism,905.jpg
Camille Pissarro,Impressionism,79124.jpg
Konstantinos Volanakis,Impressionism,39206.jpg
Mary Cassatt,Impressionism,16350.jpg
Stefan Popescu,Impressionism,94669.jpg
Thomas Sully,Romanticism,37635.jpg
Alfred Sisley,Impressionism,54558.jpg
Henri Fantin-Latour,Realism,39833.jpg
Eugene Delacroix,Romanticism,43181.jpg
Ivan Kramskoy,Realism,64831.jpg
Efim Volkov,Realism,84410.jpg
John Singleton Copley,Romanticism,24987.jpg
Alfred Sisley,Impressionism,79918.jpg
Alfred Sisley,Impressionism,82253.jpg
Mary Cassatt,Realism,44399.jpg
Samuel Mutzner,Impressionism,91433.jpg
Vasily Surikov,Realism,50714.jpg
Ivan Shishkin,Realism,94500.jpg
Francisc Sirato,Impressionism,45362.jpg
Micaela Eleutheriade,Impressionism,54398.jpg
Fyodor Vasilyev,Realism,75365.jpg
Valentin Serov,Impressionism,4.jpg
Thomas Sully,Romanticism,91629.jpg
Alfred Sisley,Impressionism,94960.jpg
Antoine Blanchard,Impressionism,80313.jpg
David Davies,Impressionism,100081.jpg
M.C. Escher,Realism,50924.jpg
Gustave Caillebotte,Impressionism,86935.jpg
Johan Hendrik Weissenbruch,Realism,6412.jpg
John Henry Twachtman,Impressionism,42789.jpg
Camille Pissarro,Impressionism,18408.jpg
William Merritt Chase,Impressionism,24156.jpg
Konstantin Korovin,Impressionism,49992.jpg
Ilya Repin,Realism,94206.jpg
Henri Catargi,Impressionism,34409.jpg
Isaac Levitan,Realism,55039.jpg
Martiros Saryan,Realism,74213.jpg
Vasily Surikov,Realism,34143.jpg
Arthur Hughes,Romanticism,96143.jpg
Sever Burada,Impressionism,94544.jpg
Sever Burada,Impressionism,28872.jpg
Konstantin Korovin,Impressionism,51733.jpg
Vasily Perov,Realism,63645.jpg
Francisco Goya,Romanticism,14810.jpg
Camille Corot,Realism,96584.jpg
Thomas Couture,Romanticism,1423.jpg
John Henry Twachtman,Impressionism,40587.jpg
David Johnson,Romanticism,74177.jpg
Edgar Degas,Impressionism,83063.jpg
Childe Hassam,Impressionism,3962.jpg
John Singer Sargent,Realism,88865.jpg
Camille Corot,Romanticism,44837.jpg
Gustave Courbet,Realism,37347.jpg
Henri-Edmond Cross,Impressionism,92157.jpg
Eugene Boudin,Impressionism,13149.jpg
Thomas Cole,Romanticism,33032.jpg
Konstantin Makovsky,Romanticism,62822.jpg
Fyodor Vasilyev,Realism,57050.jpg
Petre Abrudan,Impressionism,87309.jpg
Boris Kustodiev,Realism,24688.jpg
Theodor Pallady,Impressionism,62783.jpg
Konstantin Makovsky,Romanticism,32417.jpg
Theodore Gericault,Romanticism,100760.jpg
Konstantin Makovsky,Romanticism,50627.jpg
Samuel Mutzner,Impressionism,91661.jpg
Andrei Ryabushkin,Romanticism,35672.jpg
Boris Kustodiev,Realism,3766.jpg
Fyodor Bronnikov,Realism,20791.jpg
Ilya Repin,Realism,25030.jpg
Thomas Cole,Romanticism,85794.jpg
Jehan Georges Vibert,Romanticism,1933.jpg
Boris Kustodiev,Realism,100630.jpg
Jean-Francois Millet,Realism,65929.jpg
Konstantin Makovsky,Romanticism,42680.jpg
Paul Cezanne,Romanticism,74243.jpg
Gustave Dore,Romanticism,6576.jpg
Mary Cassatt,Impressionism,87096.jpg
Viktor Vasnetsov,Realism,72490.jpg
Albert Anker,Realism,56979.jpg
Ivan Aivazovsky,Romanticism,66461.jpg
Thomas Eakins,Realism,27592.jpg
Edouard Manet,Realism,102059.jpg
Albert Bierstadt,Romanticism,95218.jpg
John Henry Twachtman,Impressionism,102249.jpg
Mary Cassatt,Impressionism,14104.jpg
Georges Seurat,Impressionism,14809.jpg
Childe Hassam,Impressionism,34239.jpg
Edouard Manet,Impressionism,8187.jpg
Theodor Pallady,Impressionism,68938.jpg
Konstantin Korovin,Impressionism,89036.jpg
Ivan Shishkin,Realism,40740.jpg
Stefan Popescu,Impressionism,29190.jpg
Vasily Vereshchagin,Realism,29144.jpg
Mary Cassatt,Impressionism,50478.jpg
Iosif Iser,Impressionism,48599.jpg
Ilya Repin,Realism,75014.jpg
Aleksey Savrasov,Realism,74670.jpg
Ivan Aivazovsky,Romanticism,99006.jpg
Alfred Sisley,Impressionism,15201.jpg
Ilya Repin,Realism,55292.jpg
Ilya Repin,Realism,16826.jpg
Ilya Repin,Realism,62104.jpg
Samuel Mutzner,Impressionism,63803.jpg
Konstantin Makovsky,Realism,58315.jpg
Vasily Surikov,Realism,10815.jpg
John Everett Millais,Realism,77491.jpg
Samuel Mutzner,Impressionism,44083.jpg
William Shayer,Romanticism,32012.jpg
Ivan Shishkin,Realism,80053.jpg
Johan Hendrik Weissenbruch,Realism,13001.jpg
Henri Fantin-Latour,Realism,16611.jpg
Paul Gauguin,Impressionism,23163.jpg
Julian Alden Weir,Impressionism,63876.jpg
Camille Corot,Realism,61904.jpg
Camille Pissarro,Impressionism,99905.jpg
Charles M. Russell,Romanticism,11414.jpg
Antoine Blanchard,Impressionism,33639.jpg
John Singer Sargent,Realism,64437.jpg
Edgar Degas,Impressionism,50580.jpg
John Hoppner,Romanticism,31191.jpg
Edgar Degas,Impressionism,83308.jpg
Edgar Degas,Impressionism,95683.jpg
Caspar David Friedrich,Romanticism,65692.jpg
Winslow Homer,Realism,18298.jpg
John Singer Sargent,Realism,5571.jpg
Camille Pissarro,Impressionism,82509.jpg
Thomas Cole,Romanticism,39193.jpg
Ilya Mashkov,Realism,55017.jpg
John Singer Sargent,Realism,25245.jpg
Ivan Aivazovsky,Romanticism,72070.jpg
Ilya Repin,Realism,11407.jpg
Sir Lawrence Alma-Tadema,Romanticism,39013.jpg
Theodor Pallady,Impressionism,14534.jpg
Karl Bryullov,Romanticism,40960.jpg
Konstantin Somov,Realism,60231.jpg
Francisc Sirato,Impressionism,56267.jpg
Anders Zorn,Realism,85426.jpg
Francisc Sirato,Impressionism,57931.jpg
Aleksey Savrasov,Realism,4727.jpg
Boris Kustodiev,Realism,73888.jpg
Nicolae Vermont,Impressionism,57521.jpg
Ilya Repin,Realism,58270.jpg
Gustave Dore,Romanticism,11870.jpg
Karl Bryullov,Romanticism,81636.jpg
William Merritt Chase,Impressionism,11158.jpg
Ilya Repin,Realism,76307.jpg
Berthe Morisot,Impressionism,2123.jpg
Edgar Degas,Impressionism,44485.jpg
Robert Spencer,Impressionism,100953.jpg
Philipp Otto Runge,Romanticism,69363.jpg
Thomas Hill,Romanticism,89939.jpg
Edgar Degas,Impressionism,29740.jpg
Camille Corot,Realism,70131.jpg
Edouard Manet,Impressionism,54065.jpg
Alfred Sisley,Impressionism,23342.jpg
Edgar Degas,Impressionism,29416.jpg
Odilon Redon,Realism,48276.jpg
Edgar Degas,Impressionism,102262.jpg
Fyodor Vasilyev,Realism,25517.jpg
William Turner,Romanticism,98732.jpg
Camille Pissarro,Impressionism,62664.jpg
Antoine Blanchard,Impressionism,38446.jpg
Antoine Blanchard,Impressionism,11201.jpg
Antoine Blanchard,Impressionism,78435.jpg
Antoine Blanchard,Impressionism,57046.jpg
William Shayer,Romanticism,50510.jpg
Nicolae Vermont,Realism,68168.jpg
Valentin Serov,Realism,11619.jpg
Konstantin Makovsky,Realism,7301.jpg
Ilya Repin,Realism,32426.jpg
Samuel Mutzner,Impressionism,26635.jpg
Boris Kustodiev,Realism,23888.jpg
Micaela Eleutheriade,Impressionism,13099.jpg
Ilya Repin,Realism,38970.jpg
Jules Breton,Realism,76249.jpg
Ivan Shishkin,Realism,28611.jpg
Konstantin Makovsky,Romanticism,58567.jpg
Vasily Vereshchagin,Realism,56473.jpg
Ivan Shishkin,Realism,66458.jpg
Boris Kustodiev,Realism,4261.jpg
Paul Gauguin,Impressionism,37413.jpg
Henry Herbert La Thangue,Impressionism,75638.jpg
George Romney,Romanticism,21312.jpg
Thomas Hill,Romanticism,14918.jpg
John Singer Sargent,Realism,40725.jpg
Nicolae Grigorescu,Impressionism,24579.jpg
Georg Pauli,Impressionism,21707.jpg
Lesser Ury,Impressionism,14244.jpg
Henri Fantin-Latour,Realism,99984.jpg
Francisco Goya,Romanticism,67751.jpg
Antoine Blanchard,Impressionism,34310.jpg
Francisco Goya,Romanticism,226.jpg
Mihaly Munkacsy,Realism,64745.jpg
Peder Severin Kroyer,Impressionism,64148.jpg
William Merritt Chase,Realism,64833.jpg
Alfred Sisley,Impressionism,58130.jpg
Francisco Goya,Romanticism,98104.jpg
Eugene Boudin,Impressionism,59731.jpg
Aleksey Savrasov,Realism,26369.jpg
Fyodor Bronnikov,Romanticism,33408.jpg
Valentin Serov,Realism,82721.jpg
Vladimir Makovsky,Realism,15011.jpg
Konstantin Makovsky,Romanticism,91046.jpg
Vasily Surikov,Realism,59627.jpg
Rudolf Schweitzer-Cumpana,Impressionism,9808.jpg
Ilya Repin,Realism,74260.jpg
Ilya Repin,Realism,20780.jpg
Isaac Levitan,Realism,19489.jpg
Konstantin Makovsky,Realism,11596.jpg
Henri Fantin-Latour,Realism,42037.jpg
Henry Herbert La Thangue,Impressionism,81933.jpg
Francisco Goya,Romanticism,80138.jpg
Horace Vernet,Romanticism,85389.jpg
Orest Kiprensky,Romanticism,99714.jpg
Antoine Blanchard,Impressionism,16280.jpg
Edmund Charles Tarbell,Impressionism,93686.jpg
James Tissot,Realism,54937.jpg
Lesser Ury,Impressionism,22084.jpg
Thomas Girtin,Romanticism,67350.jpg
Alfred Stevens,Romanticism,3673.jpg
Charles M. Russell,Romanticism,87294.jpg
Edgar Degas,Impressionism,7967.jpg
Richard Parkes Bonington,Romanticism,24666.jpg
Isaac Levitan,Realism,17968.jpg
John Singer Sargent,Realism,95211.jpg
Camille Pissarro,Impressionism,37747.jpg
Konstantin Makovsky,Romanticism,43842.jpg
Antoine Blanchard,Impressionism,67109.jpg
Konstantin Makovsky,Romanticism,22867.jpg
Ilya Repin,Realism,384.jpg
James McNeill Whistler,Realism,91614.jpg
Vladimir Makovsky,Realism,11829.jpg
Arkhip Kuindzhi,Impressionism,1777.jpg
Vasily Polenov,Realism,81164.jpg
Boris Kustodiev,Impressionism,31088.jpg
Orest Kiprensky,Romanticism,70155.jpg
Thomas Cole,Romanticism,59184.jpg
Antoine Blanchard,Impressionism,32284.jpg
Camille Pissarro,Impressionism,75020.jpg
John Singer Sargent,Realism,14207.jpg
John Singer Sargent,Realism,61325.jpg
Henri Matisse,Impressionism,33763.jpg
John Singer Sargent,Realism,75769.jpg
Eugene Boudin,Impressionism,89516.jpg
John Henry Twachtman,Impressionism,99996.jpg
Frederic Bazille,Impressionism,103081.jpg
Sir Lawrence Alma-Tadema,Romanticism,89859.jpg
Eugene Boudin,Impressionism,28294.jpg
Antoine Blanchard,Impressionism,45953.jpg
John Henry Twachtman,Impressionism,59574.jpg
Gustave Courbet,Realism,51251.jpg
Camille Corot,Realism,39389.jpg
Fyodor Bronnikov,Romanticism,84607.jpg
Konstantin Makovsky,Realism,1892.jpg
Aleksey Savrasov,Realism,90722.jpg
Samuel Mutzner,Impressionism,45493.jpg
George Frederick Watts,Romanticism,86651.jpg
John Constable,Romanticism,4494.jpg
Alfred Sisley,Realism,46458.jpg
Zinaida Serebriakova,Impressionism,33445.jpg
Ivan Aivazovsky,Romanticism,96914.jpg
Mary Cassatt,Impressionism,56660.jpg
Konstantin Korovin,Impressionism,64194.jpg
Boris Kustodiev,Realism,23240.jpg
Boris Kustodiev,Realism,32987.jpg
Vasily Polenov,Realism,6619.jpg
Ivan Aivazovsky,Romanticism,54793.jpg
Ivan Aivazovsky,Romanticism,28316.jpg
Ivan Aivazovsky,Romanticism,3757.jpg
Eugene Delacroix,Romanticism,12826.jpg
Francisco Goya,Romanticism,47658.jpg
Nikolay Bogdanov-Belsky,Impressionism,85343.jpg
Ivan Aivazovsky,Romanticism,19223.jpg
William Shayer,Romanticism,73384.jpg
Arturo Michelena,Romanticism,18782.jpg
Antoine Blanchard,Impressionism,67352.jpg
Antoine Blanchard,Impressionism,98835.jpg
Guy Rose,Impressionism,40636.jpg
Berthe Morisot,Impressionism,91089.jpg
Pyotr Konchalovsky,Realism,42868.jpg
Edouard Manet,Impressionism,27100.jpg
Howard Pyle,Romanticism,48120.jpg
Ilya Repin,Realism,97084.jpg
Ilya Repin,Realism,78825.jpg
Karl Bryullov,Romanticism,75135.jpg
Konstantin Korovin,Impressionism,59683.jpg
Vasily Vereshchagin,Realism,78290.jpg
Boris Kustodiev,Realism,36751.jpg
Konstantin Korovin,Impressionism,100683.jpg
Jehan Georges Vibert,Romanticism,66326.jpg
Nicolae Darascu,Impressionism,34506.jpg
Julian Alden Weir,Impressionism,1408.jpg
Camille Corot,Realism,3221.jpg
Eugene Boudin,Impressionism,13409.jpg
Antoine Blanchard,Impressionism,43817.jpg
Antoine Blanchard,Impressionism,57548.jpg
Antoine Blanchard,Impressionism,48130.jpg
Mary Cassatt,Impressionism,59077.jpg
Robert Spencer,Impressionism,70423.jpg
Berthe Morisot,Impressionism,77903.jpg
John Atkinson Grimshaw,Romanticism,47156.jpg
Vasily Surikov,Realism,80812.jpg
Eugene Boudin,Impressionism,22848.jpg
Antoine Blanchard,Impressionism,94274.jpg
Boris Kustodiev,Realism,30949.jpg
Ilya Repin,Realism,88160.jpg
Karl Bodmer,Romanticism,26458.jpg
Sever Burada,Impressionism,43946.jpg
Vasily Surikov,Realism,82534.jpg
Vasily Polenov,Realism,25439.jpg
Boris Kustodiev,Realism,14238.jpg
Konstantin Korovin,Impressionism,65455.jpg
Boris Kustodiev,Realism,22874.jpg
Thomas Cole,Romanticism,38196.jpg
Max Slevogt,Impressionism,88139.jpg
Aleksey Savrasov,Realism,93701.jpg
Micaela Eleutheriade,Impressionism,93964.jpg
